review_id,review_score,review_comment_message,clean_review,sentiment
15e12d77a9aaebfee94504fd84b2a22c,5,"Excelente produto, chegou antes do prazo. Recomendo",excelente produto chegou antes prazo recomendo,1
cfaa07af04ff25fb65bc94a295a8454a,1,"Não comprem esse produto, muito mal acabado, veio acabamento com furos no pé da cadeira, acabamento das costas com furos errados e mal cortado alem da fragilidade do encosto. Não Recomendo.",nao comprem produto mal acabado veio acabamento furos pe cadeira acabamento costas furos errados mal cortado alem fragilidade encosto nao recomendo,0
a5e51b571879776dcad49e574d85a7fa,5,Adorei e continuarei cliente.,adorei continuarei cliente,1
02d40b52a746c7d3fdeb703d1a56e072,1,Comprei mas nao veio entrega ainda queria dabe onde esta o produto,comprei nao veio entrega ainda queria dabe onde produto,0
31dd36b73a0b99bc22b8a03c2bb27706,5,"produto bom ,entrega no prazo combinado",produto bom entrega prazo combinado,1
d740ead742d022cfaf10e2ccd9d3f0a0,5,entrega bem antes do prazo marcado...muito bom produto e bem mais barato que nas lojas convencionais. Recomendo.,entrega bem antes prazo marcado bom produto bem barato lojas convencionais recomendo,1
53edd187fd1d3f39e4b6f2809ebb0f9b,4,"Bom produto e valor, veio no prazo, recomendo.",bom produto valor veio prazo recomendo,1
c44631103365796e74493d986cd2f9e8,5,"obrigado,eu recomendo targaryen",obrigado recomendo targaryen,1
b19b3da265d2e2d3f4f18fd77bbba111,1,"O produto chegou com a tampa quebrada, de quem é o prejuizo?",produto chegou tampa quebrada prejuizo,0
1f865bc810a025082cf759c7e1e82a1b,5,"Adorei o celular!
Curtindo muito meu Samsung A 2016!",adorei celular curtindo samsung,1
fff46a81581165f634f0e05cfdfde91d,5,"Nem acreditei quando conferi o produto, chegou muito rápido",acreditei conferi produto chegou rapido,1
e98961ac4dc91cbe2b1a46ce0f90954b,5,"Tudo que combinamos preço, prazo de entrega e produto pedido de vossa parte, e de minha o pagamento, foram cumpridos, nestas condições não há como não dar certo uma transação comercial. ",tudo combinamos preco prazo entrega produto pedido vossa parte pagamento cumpridos nestas condicoes nao ha nao dar certo transacao comercial,1
4a4c931252c1f8d38de1c63e0c9f5713,1,Paguei e não recebi o produto e não sei como recuperar o valor. ,paguei nao recebi produto nao sei recuperar valor,0
c12614020872b8fe2dca262664f1abb1,1,"Ainda não recebi o produto, portanto não posso avaliar; Aguardo.",ainda nao recebi produto portanto nao posso avaliar aguardo,0
d6adcf3fa63089281a670e83275af8d7,5,Excelência em preço e prazo de entrega.,excelencia preco prazo entrega,1
45bb429b7595646ed5139784dafa7fc2,1,"nao chegou produto , aguardo resposta. ",nao chegou produto aguardo resposta,0
552e93fbf1f61cceb9d082c74e199d1b,2,a loja como sempre entrega no prazo mas o produto nao recomendo ele nao funcionou ate hoje e nao sei onde levar.,loja sempre entrega prazo produto nao recomendo nao funcionou ate hoje nao sei onde levar,0
7543b6d6a2e2bb641ee6064affdc0ba1,1,"Como posso avaliar o produto se ainda nem recebir . Estou aguardando. E que diga de passagem, não sabia que ia demorar tanto!!!!!!!!!",posso avaliar produto ainda recebir aguardando diga passagem nao sabia ia demorar tanto,0
300007b6568673e5e748717494d355e1,4,Estou aguardando espero que chegue logo,aguardando espero chegue logo,1
aa5251caad4b4b700bb23a28d4b22357,1,"O produto veio avariado.
Não foi devolvido na hora pq o entregador não pôde esperar a conferência do mesmo. Abri a caixa e retirar o plástico bolha, o equipamento está quebrado sem condições de uso.",produto veio avariado nao devolvido hora pq entregador nao pode esperar conferencia abri caixa retirar plastico bolha equipamento quebrado condicoes uso,0
dbded311f04d5dfd19694f7413a77ef6,5,Chegou antes do prazo informado.Isso demonstra confiança no vendedor,chegou antes prazo informado demonstra confianca vendedor,1
4086792794a873c29e207769effcb301,2,"o produto foi entregue incompleto, comprei 2 e foi entregue 1",produto entregue incompleto comprei entregue,0
05ad4e11531094dbeec2e2596e10b843,5,Compra segura,compra segura,1
2ee2836ef39eb24013d73caac2666562,4,Cancelei esse pedido.Mas recebi o painel de TV.Amei.,cancelei pedido recebi painel tv amei,1
3787375cd884649bc2eaa5e8566f018a,5,Amei super fofinho maravilhoso,amei super fofinho maravilhoso,1
142bafb6e4bc2e04406901202f9494b4,5,"entrega super rapida, produtos lindos, parabens!",entrega super rapida produtos lindos parabens,1
8a63eee80fe03da4f65d9407a8d248b5,5,"MEUS PARABENS, RECEBI O PRODUTO EM 48 HRS E O PRAZO ERA DE 9 DIAS UTEIS.. MEU FILHO FICOU MUITO FELIZ",parabens recebi produto hrs prazo dias uteis filho ficou feliz,1
73cc55bcec896339ed49bccda8b522c9,2,"não tenho como recomendar, pois o produto não chegou ao centro de tratamento dos correiros em Brasilia, e, até agora, a empresa não entrou em contato para tentar esclarecer o atraso.",nao recomendar pois produto nao chegou centro tratamento correiros brasilia ate agora empresa nao entrou contato tentar esclarecer atraso,0
1edb1e0331873cc2085a59daa354a510,1,"Demorou quase um mes pra chegar.. E quando finalmente chegou, ele nao liga... ",demorou quase mes pra chegar finalmente chegou nao liga,0
c6fe95393d2b9d1e0143e8c4b7750a87,5,lindos,lindos,1
0a6843048d2229baf1201b4783d38df3,1,"O serviço de entrega é feita através dos correios e este apesar de ter sido pega taxa entrega , não entrega na residência.Qdo puder ir fazer a retirada na ag. central o produto já havia sido devolvido",servico entrega feita atraves correios apesar ter sido pega taxa entrega nao entrega residencia qdo puder ir fazer retirada ag central produto ja havia sido devolvido,0
3fb6b4c6e81ec8cb23d2dce1d1244c18,5,"Mto bom .. 
Atendido bem antes do prazo super recomendo",mto bom atendido bem antes prazo super recomendo,1
00b7de732878b20cce90a2372559c80b,2,Não sei se recomendo. O produto foi marcado no site para um tipo de celular mas quando chegou ele não serviu no celular . ,nao sei recomendo produto marcado site tipo celular chegou nao serviu celular,0
a2a1141ceb6f696ff339fbc5e0786730,1,"Só recebi os dois refis... não recebi o kit com a capa e película, a qual consta entregue.... o que devo fazer???",so recebi dois refis nao recebi kit capa pelicula consta entregue devo fazer,0
8f63aa70931486e882265d8ed3d0d59d,2,"Produto chegou errado, preciso que resolva com urgência",produto chegou errado preciso resolva urgencia,0
de315454bf99b99e3a442ed08f972313,2,Recebi o produto com a caixa toda violada e o produto veio com avaria na regulagem de altura ,recebi produto caixa toda violada produto veio avaria regulagem altura,0
44f4656acedf47d04e8d9ae9b3c24210,5,Adorei o produto e a entrega super rápida!,adorei produto entrega super rapida,1
c979012c42203970f6604e4c4e2f3694,1,Absurdo... já acabou o prazo de entrega e o produto nem saiu ainds(a nota fiscal não foi emitida). Agora virou festa: 2 produto q compro e n recebo! o site da stark p mim n é MAIS DE CONFIANÇA!!!!,absurdo ja acabou prazo entrega produto saiu ainds nota fiscal nao emitida agora virou festa produto compro recebo site stark mim confianca,0
4913be345159a3151c060698b518e99c,1,Prazo de 40 dias e ainda sim passa do prazo,prazo dias ainda sim passa prazo,0
a13587b503c39ba8b9902ea75322f8ce,5,Parabéns produto chegou como o esperado e a entrega super rápida,parabens produto chegou esperado entrega super rapida,1
af2acadf70aa0d9ce8ad892bb5a26413,5,"Produto conforme descrito,entrega bem antes do prazo...",produto conforme descrito entrega bem antes prazo,1
c61c631914a5e0b4c12f57846c716da7,1,"Boa noite
Recebi duas das três luminárias que adquiri.
Favor responder urgente aonde está a terceira. Recebi dois pacotes dos Correios.
Grata",boa noite recebi duas tres luminarias adquiri favor responder urgente aonde terceira recebi dois pacotes correios grata,0
d8519c2aab82f3c6497ad6beb511d4c8,1,Foi entregue até o momento a manta. Ainda não recebi o tapete.,entregue ate momento manta ainda nao recebi tapete,0
52feb86d64e5ef2896a6c09f9c2c210a,4,"apenas um dos fones chegou com a parte de cima um pouco folgada, mais acredito que não vai influência no produto.",apenas fones chegou parte cima pouco folgada acredito nao vai influencia produto,1
9754b94c069c974078c5ed5de912d9c8,5,gostei do produto.,gostei produto,1
c0dfc36efbffb4ad7d43b17f08c0b7fa,2,"O prazo para entrega do meu pedido, que paguei o frete, estava considerada para 01/09 e não recebi na em minha residencia até hoje....",prazo entrega pedido paguei frete considerada nao recebi residencia ate hoje,0
75aa62a61519b3a2645c06809f084afe,5,Recomendo a todos ,recomendo todos,1
2e526fde749f013a6a4d320dd4e7f2d8,1,"Comprei um kit com 2 pomadas e recebi apenas uma, Já enviei mensagem e não obtive resposta. Completa falta de respeito.",comprei kit pomadas recebi apenas ja enviei mensagem nao obtive resposta completa falta respeito,0
467ae6a25f870e27fe3a0a067d940321,4,"Foi entregue antes do prazo, chegou tudo certinho. Recomendo!",entregue antes prazo chegou tudo certinho recomendo,1
a6b3060e1123972ec93a761945715dda,4,"Produto mal embalado, mas como não é frágil, sem problemas. ",produto mal embalado nao fragil problemas,1
7e20453c628d8b62a0c02ce3430ffdb0,5,Ótimo produto!!!,otimo produto,1
c4f32ad72e38c4c4cdf666745e460777,1,"nao recebi o produto , quero reebolso",nao recebi produto quero reebolso,0
3a7c315bcdab652a90850c1be053575c,1,"Cor completamente diferente do pedido. Diz que é roxo, mas é azul.",cor completamente diferente pedido diz roxo azul,0
bde7ccced6733d653c292c217144c498,1,"No acompanhamento de pedidos o status está como entregue, contudo o produto nunca chegou na minha casa. ",acompanhamento pedidos status entregue contudo produto nunca chegou casa,0
c2c239d413c493d844beb67af1a87516,1,Já se passaram quase um mês e nada preciso da ajuda de vcs,ja passaram quase mes nada preciso ajuda vcs,0
dab2f823414f8733c589cb5d3fc79ca1,5,"Bom produto, resistente, bom acabamento, ótimo espaço interno.",bom produto resistente bom acabamento otimo espaco interno,1
4c1563dc28a5340594c4a9055e53fe4f,2,"A entrega foi rápida.,mas o produto foi mal embalado e o pote chegou estourado.tive que usar metade do pote( que conseguisalvar) colocando emoutropote. ",entrega rapida produto mal embalado pote chegou estourado usar metade pote conseguisalvar colocando emoutropote,0
915385577eaf9b7f239992efcb1bdb62,2,"O processo ocorreu direito, mas durante todo o período da compra aparecia uma valor de frete promocional de 18,00 reais e quando eu fechei a compra o valor subiu para 56,00. ",processo ocorreu direito durante todo periodo compra aparecia valor frete promocional reais fechei compra valor subiu,0
383c30fe15b6d0484c339ad1d3c4d055,1,"fui enganado! é assim que estou me sentindo , pensei ter comprado um funko pop original e recebi um produto de má qualidade .",enganado assim sentindo pensei ter comprado funko pop original recebi produto ma qualidade,0
103a68e21d72398c1172048221799c67,5,Produto chegou com as especificações e em ótimo estado. Ótima loja,produto chegou especificacoes otimo estado otima loja,1
5da304fe92845f96db4acf97662bf7ec,5,Acabamento perfeito - resistente ,acabamento perfeito resistente,1
8a3848869635c4e46aff304e08a7e92a,2,Comprei um secador da linha Collor e veio um da linha rainbow. Tentei devolver no site e aparece a mensagem que não é possível a troca.,comprei secador linha collor veio linha rainbow tentei devolver site aparece mensagem nao possivel troca,0
51b3536d6fb340d707390499487c5338,1,"Sendo um produto de cerâmica, é frágil. Ao desembalar, já apresentava sinal de batida e trincas. Pedi devolução e estou aguardando contato. Necessário, além do plástico bolha, espuma na embalagem.",sendo produto ceramica fragil desembalar ja apresentava sinal batida trincas pedi devolucao aguardando contato necessario alem plastico bolha espuma embalagem,0
8eb5000a7d3b91685e234b5d15dedda0,5,"Produto de qualidade conforme anunciado, entrega antes do combinado.",produto qualidade conforme anunciado entrega antes combinado,1
bc9873bc1e70f97974b02333648fad87,5,"Boa parceira, meu produto chegou antes do prazo. ",boa parceira produto chegou antes prazo,1
a044b43449d1918cdafb85c0acd1b3bc,5,Excelente vendedor!÷# ,excelente vendedor,1
2d252afef013ea5392e79df6173acc9b,2,"relógio não tem caixa ? veio muito bem embalado, mas sem caixa ?",relogio nao caixa veio bem embalado caixa,0
a6dea176cd71099259adf97fa0877051,1,SOLICITO ENTREGA DO PRODUTO NAO VOLTARIA A FAZER NEGOCIO COM ESSA EMPRESA,solicito entrega produto nao voltaria fazer negocio empresa,0
a2e494335746c6312798437dec9447f1,5,o produto foi roubado a posse dos correios mais não culpo a loja...,produto roubado posse correios nao culpo loja,1
ca2abd5807322e1897aea4624e2c0e54,5,Entrega rápida parabéns!,entrega rapida parabens,1
9639359e75b844fa1b28648055c70b20,5,show super recomendo,show super recomendo,1
489f2b51dd763cad962012fe5d1998a7,1,"estou esperando a resposta do parceiro,da loja lannister e um resposta porque ate agora so estou me aborecendo,espero que no final de tudo dei certo muito obrigado.",esperando resposta parceiro loja lannister resposta porque ate agora so aborecendo espero final tudo dei certo obrigado,0
d0cd88f71f7d88ba9df165d515bf9c47,5,Produto chegou certinho e muito rápido.,produto chegou certinho rapido,1
77d13644cfda101a7fe79d0676912854,4,"Entrega antes do prazo, produto ok.
Recomendo.",entrega antes prazo produto ok recomendo,1
7297267be9a23cb77084d2b4c90dedbe,1,Paguei e não vi o produto até agora. Depois de um mês de espera recebi um e-mail dos correios dizendo que não haviam recebido o produto. Pedi o cancelamento e não vi o dinheiro até agora.,paguei nao vi produto ate agora mes espera recebi mail correios dizendo nao haviam recebido produto pedi cancelamento nao vi dinheiro ate agora,0
ff31a3324f81c1d435eead45f1026320,2,produto menor do quer mostra as fotos,produto menor quer mostra fotos,0
b03660cda42b380390996968da43793d,1,"Até hj dia 17/12 o produto ainda não foi entregue era p ser entregue no dia 15 mas até agora nada ,foi minha primeira compra tanto no stark,como na loja parceira targaryen.",ate hj dia produto ainda nao entregue entregue dia ate agora nada primeira compra tanto stark loja parceira targaryen,0
590c1b7872c56b67e2eff6853822699c,2,"FALTOU UM TAPETE, PEDIDO ERAM DOIS,.RECEBI SÓ UM",faltou tapete pedido dois recebi so,0
87d4300b57b5031765ea07160423c188,4,Sempre compro muito confiável ,sempre compro confiavel,1
b5fb1dd1967827e894ed62b6f9096264,1,não chegou ainda,nao chegou ainda,0
0f9938b13bc6e801ea8b19d7ce100f0a,5,"Amei o produto, e chegou bem antes do prazo de entrega. Eu recomendo essa loja. ",amei produto chegou bem antes prazo entrega recomendo loja,1
1c8fd7ea70ecd153db3628dc967aec5a,4,"Produto entregue sem defeito e dentro do prazo, mas o produto não é bom; a base é de plástico e muito ruim, as argolas são ruins também.",produto entregue defeito dentro prazo produto nao bom base plastico ruim argolas sao ruins tambem,1
a6c57ba2f37c1c6c9cbb4c1daf715fce,2,"Tive que retirar no correio pois não entregaram porque não tinha ninguém só não entendi pois moro em condomínio e a portaria não fica só mais td bem já retirei o produto
",retirar correio pois nao entregaram porque nao ninguem so nao entendi pois moro condominio portaria nao fica so td bem ja retirei produto,0
a723c77725076ac873a4cc9c65d209fb,5,"Por se tratar de produto referente a saúde e saúde não espera ,agradeço aos profissionais envolvidos.",tratar produto referente saude saude nao espera agradeco profissionais envolvidos,1
e6f9b73ea43256d8e6bcbdbedfe87a8d,5,"produto entregue bem antes do prazo, muito bom",produto entregue bem antes prazo bom,1
713d1c4c71d4d40ef97adcbb61481aa1,5,"Só compro com stark pq são de responsabilidade estão de parabéns.
Só tem um probleminha, o (valor dos fretes são um absurdo caro fora isso recomendo).
",so compro stark pq sao responsabilidade estao parabens so probleminha valor fretes sao absurdo caro recomendo,1
a27d8fcc8901cc9acd3b53416c81c7e2,5,Gostei do produto foi realmente o que comprei na lojja recomendo a todos,gostei produto realmente comprei lojja recomendo todos,1
f763252b810a719d655523cd5b748c37,1,nao tenho como avaliar ja que ainda nao recebi,nao avaliar ja ainda nao recebi,0
5d0742cfb9914b42772832287488e731,1,"Fui enganado por vocês é pelo stark. É agora querem que eu pague por algo que não foi entregue. Golpistas. Aqui se faz , aqui se paga! É um dia vocês vão pagar por sua maldade.",enganado voces stark agora querem pague algo nao entregue golpistas aqui faz aqui paga dia voces vao pagar maldade,0
e208695c5e2a976670986d7b2fa41acd,1,"ainda aquardando o produto não entregue.
causando danos ao meu trabalho !!! lamentavel e ""cabe processo""",ainda aquardando produto nao entregue causando danos trabalho lamentavel cabe processo,0
d8c251f037d71a57bc8579899467ee5c,1,Os cabos diferentes do produto comprei cabos novos mas não funcionou como efetuar a troca?,cabos diferentes produto comprei cabos novos nao funcionou efetuar troca,0
81510f5a4f8107224981c59fa869ff43,5,muito boa a compra,boa compra,1
edb8423465e501f510c97eb1e0f80e72,2,"O copo não é exatamente como está na foto, apesar de avisar que é de plástico semi transparente, também se fala que a tampa é preta e ao contrário disso a tampa é branca.",copo nao exatamente foto apesar avisar plastico semi transparente tambem fala tampa preta contrario disso tampa branca,0
2f11cc8813b9d8cfbba24a42f55b6bf0,4,"Só uma crítica, o site saiu do ar a parte dos pedidos e não pude rastrea-lo. Site muito ruim nessa parte. E na central não tem como reclamar sem o número do pedido, ou seja, sem comunicação, só espera",so critica site saiu ar parte pedidos nao pude rastrea lo site ruim nessa parte central nao reclamar numero pedido comunicacao so espera,1
8ed0207669eff2e6f3811a3d279a98c7,5,entrega realizada duas semanas antes do fim do prazo.,entrega realizada duas semanas antes fim prazo,1
39144bdc7c05494430e408b960c2609b,4,Eu amei.. o meu produto.😘,amei produto,1
34ba7fcb478aaef36d3c347896eeaabe,1,o botao liga e desliga nao funciona.,botao liga desliga nao funciona,0
95a54c31ea4585147f797a474e0fa595,4,"Bom dia! 
Não quero aqui colocar a culpa na loja porque sei que o problema está nos Correios, mas quero solucionar meu problema.",bom dia nao quero aqui colocar culpa loja porque sei problema correios quero solucionar problema,1
fa676905a66a44ff89c9101b292a05b1,5,valeu a pena entrega antes do prazo eu super recomendo ,valeu pena entrega antes prazo super recomendo,1
9d6c2f4c4c4927040cd738fba882682e,4,"Prefiro , comprar como era antes , do processo de lojas parceiras é muito ruim as mercadorias não chegam em 1 só dia . Acaba nos prejudicando , tendo que ",prefiro comprar antes processo lojas parceiras ruim mercadorias nao chegam so dia acaba prejudicando tendo,1
23cc16b7bf970fb3c17b866677b0760c,5,Produto veio bem antes do prazo ,produto veio bem antes prazo,1
b1d515266a3224427e10ffb48f6c3b74,5,"O controle é paralelo. Não vem com a marca da SEMP-TOSHIBA, mais o importante é que funciona.",controle paralelo nao vem marca semp toshiba importante funciona,1
5c37d7ba6ef2f031c34bb4fda3454018,2,Demorou de mais pra entrega ,demorou pra entrega,0
d5308f48b32d24592840810ab7ebe830,2,Ainda não recebi o que comprei ,ainda nao recebi comprei,0
f69452c80acfeaf36b3fbca2261e9d86,1,O cheiro do produto e muito forte! Mas pelo preço não tenho do que reclamar!,cheiro produto forte preco nao reclamar,0
b2f0605f0d40cfa099b523e5ef5de11c,5,Gostei do produto e chegou antes do prazo. ,gostei produto chegou antes prazo,1
dad39d6e623e4e6436ca2f7ea34348c0,1,Péssima qualidade das tesouras. ,pessima qualidade tesouras,0
79a1f09a1fa57eed5af596c4fdbe5131,1,Produto não chegou e não tenho informações de postagem do produto,produto nao chegou nao informacoes postagem produto,0
418e116e674f189fe8cf49e42f9de462,1,O produto que foi enviado não está de acordo com as descrições do produto descrito no pedido.,produto enviado nao acordo descricoes produto descrito pedido,0
c2c9a174a07308b40c79b6bcae312d97,5,"adorei o produto , Boa qualidade , a entrega foi feita antes do prazo. estou muito satisfeita e comprarei de novo com certeza. ",adorei produto boa qualidade entrega feita antes prazo satisfeita comprarei novo certeza,1
c4a9af87a8aa1fb1bbff8073e4bf8fcd,1,recebi mais nao foi a marca que comprei nao comprp mais neste site pessimo e a entrega pioro,recebi nao marca comprei nao comprp neste site pessimo entrega pioro,0
0f88222da4ffd798f4ef227c4b880742,5,"agradeço pelo serviço prestado,o produto chegou antes do previsto.parabéns",agradeco servico prestado produto chegou antes previsto parabens,1
4a6faac62c2ad6796d1f3107f3c1a123,1,esta demorando muito ..,demorando,0
c86520e8bbcbb82ef5470c1aa91ab4b9,5,Ainda não instalei mas está em bom estado,ainda nao instalei bom estado,1
5859db37f32d05241a4d0df84afd5b17,4,Gosto muito dessa loja.Compro com frequência.,gosto dessa loja compro frequencia,1
825bff3c8adb131544ee928f62b94ca3,1,"A lannister/targaryen, não me posicionaram em nada, simplesmente meu produto não chegou, o status está como ocorrência, mas não sei o que houve. ",lannister targaryen nao posicionaram nada simplesmente produto nao chegou status ocorrencia nao sei,0
c5ecd680b0e906df7ad597319b337239,5,"Entrega anterior a data prevista e produto de qualidade... medidas, resistência, acabamento em suas costuras e enchimento.Juntamente adquiri puffs p o casal no site das lannister com mesma estampa...",entrega anterior data prevista produto qualidade medidas resistencia acabamento costuras enchimento juntamente adquiri puffs casal site lannister mesma estampa,1
19757fe742ddb9c215be452ed4340f67,5,Entregou antes do prazo,entregou antes prazo,1
1bc58bb7ee43f136ac181fa26d1cd50b,5,Recebi na data certa. Tudo ok!,recebi data certa tudo ok,1
fddadbf97b7b0bed29cc25cc6363fbd9,2,o produto nao e o que esperava fragil e super caro.,produto nao esperava fragil super caro,0
ba394626e5bca7b462dfe6ea2e6a86fd,5,"Voltarei a comprar com o vendedor, produto perfeito, chegou muito antes do prazo! Muito grata.",voltarei comprar vendedor produto perfeito chegou antes prazo grata,1
364aacc8e25e103b242a31097b2421d1,1,"confuso, entrega errada, estou aguardando os produtos corretos.",confuso entrega errada aguardando produtos corretos,0
e42fae5637cb7fdadbf376e39f237a5c,1,Recebi o produto errado comprei um modelo e veio outro,recebi produto errado comprei modelo veio outro,0
7f03731fce8b745376da2737f31708df,4,recebido ,recebido,1
862464e5cef65366f83696b298992fb1,1,Só gostaria de saber do meu poturto si vai ser entregue ,so gostaria saber poturto si vai entregue,0
fa4cf831aab4d14920147a8ead2a295f,5,Muito bom e o prazo excelente.,bom prazo excelente,1
5ec8218a2234db48dd62a872ce1be843,1,"Pediu um prazo longo e alterou a data de entrega, depois de muito tempo disse que não tinha o produto e não consigo cancelar A compra, quero que devolva meu dinheiro ",pediu prazo longo alterou data entrega tempo disse nao produto nao consigo cancelar compra quero devolva dinheiro,0
5f848157f0cd46426a01e030d3572762,1,"Tudo Ok.
",tudo ok,0
189439a82a1fe9c50ed3ac8e98a0efdf,1,Material de plástico horrível para por na sua sala ,material plastico horrivel sala,0
e9c5a95a42c20adef22d6c74dab85415,1,"Pedi e paguei DUAS UNIDADES, mas APENAS RECEBI UMA, mas a NOTA FISCAL INDICA DUAS. Ainda aguardo pela entrega?",pedi paguei duas unidades apenas recebi nota fiscal indica duas ainda aguardo entrega,0
7d8d252cc0ae002b13db033ec1cd9dcb,1,Demora de entrega,demora entrega,0
0fd5da11e916d3cdfb88d9a54468fb71,4,só que mesmo com proteção a embalagem veio violada! ,so protecao embalagem veio violada,1
a22d85ee255f180f73644d14d225b30b,5,Recebi antes do esperado produto de ótima qualidade !! Recomendo a quem que economiza e te algo de Boa qualidade e no praso certo.,recebi antes esperado produto otima qualidade recomendo economiza algo boa qualidade praso certo,1
e97f744ac260c47a4817bcf1537c0a30,2,"Foi comprado duas unidades do produto e foi entregue apenas uma. Desejaria saber se o vendedor enviará a segunda compra. Um abraço,",comprado duas unidades produto entregue apenas desejaria saber vendedor enviara segunda compra abraco,0
ddbea3d8a189abb55b409d1edec41638,1,Data prevista de entrega era dia 10/08 é ainda não recebi.,data prevista entrega dia ainda nao recebi,0
ed4193f666d0d0363de63acca6d5ae0f,1,Não recebi minha mercadoria ainda. Pois o prazo já passou e não recebi.,nao recebi mercadoria ainda pois prazo ja passou nao recebi,0
ea8a199baf001301db01101246e503d7,1,"Efetuei a compra de duas unidades, recebi apenas uma, a nota fiscal estava riscada de caneta alterando de duas para uma unidade(mas com o valor de duas). Até agora não fizeram nenhum contato. ",efetuei compra duas unidades recebi apenas nota fiscal riscada caneta alterando duas unidade valor duas ate agora nao fizeram nenhum contato,0
13ed261b755adaf81d0ced69dfdb4bad,1,"Só recebi uma fronha,eu comprei 2.",so recebi fronha comprei,0
0b8a229441c9f988b05c02777ec47684,1,DEMORA DIMAIS NA ENTREGA PEDIDO AVALIAÇÃO E O PRODUTO AINDA NEM CHEGOU ,demora dimais entrega pedido avaliacao produto ainda chegou,0
6b3ab7d23b2a16f9a20aaf3f8cc2c401,5,"recebi o o produto bem antes da data prevista chegou certo no dia 29 -07-
2017 ok",recebi produto bem antes data prevista chegou certo dia ok,1
20c1184b8c15801ff977ae3e0336e8b3,5,"Me surpreendeu chegou em uma semana está de parabéns, porém fiz outra compra que ainda não chegou e não está dando opção de rastrear meu pedido mais foi em outro fornecedor vamos aguardar",surpreendeu chegou semana parabens porem fiz outra compra ainda nao chegou nao dando opcao rastrear pedido outro fornecedor vamos aguardar,1
45bc8c8cad9e508f40d7c29279e0fde1,1,Não estou satisfeita com essa compra pois deu que foi aprovada e foi descontado o valor no cartão de crédito porém não sei porque cancelaram a compra e não foi devolvido o valor.,nao satisfeita compra pois deu aprovada descontado valor cartao credito porem nao sei porque cancelaram compra nao devolvido valor,0
573ac8bcbe68c01df39f44f3d86ab625,5,o produto chegou do jeito anunciado recomendo a todos.,produto chegou jeito anunciado recomendo todos,1
c62a1c5c1fde55bc9249011086127ebd,5,"Produto entregue dentro do prazo, conforme anunciado estou muito satisfeito.",produto entregue dentro prazo conforme anunciado satisfeito,1
5654a822ec02f629e3f41576d0ac874d,1,Somente um dos kits foi entregue ,somente kits entregue,0
7688f21e7733d335991cce4b05677073,2,"Recebi o produto, dentro do prazo, mas avalio de baixa qualidade. É necessário MUITO cuidado no manuseio, pois o material é muito frágil. No site não é possível fazer comparação da qualidade.",recebi produto dentro prazo avalio baixa qualidade necessario cuidado manuseio pois material fragil site nao possivel fazer comparacao qualidade,0
63c7150701645f360c876709c172ebd3,5,"ótimo material, bastante prático",otimo material bastante pratico,1
dd503a79da4a1347fe5169a1d15bb869,1,"O produto não corresponde com o original, a composição é diferente, mais usando o mesmo nome na embalagem, por esse motivo vou fazer a devolução do mesmo",produto nao corresponde original composicao diferente usando nome embalagem motivo vou fazer devolucao,0
5e455ed5ed85bd12e61bdf21e4d71e50,5,Ocorreu tudo ok!,ocorreu tudo ok,1
01822b206cbbf85560305930977ca8f7,1,"No status do meu pedido estava ""dificuldade na entrega"" entrei em contato e disseram que em 48 hs iriam retornar, só que o retorno aconteceu uma semana depois e sem novo prazo para entrega. ",status pedido dificuldade entrega entrei contato disseram hs iriam retornar so retorno aconteceu semana novo prazo entrega,0
581bebeac6205c1ed53d5ac804452a3c,5,"Valor do frete é um absurdo...mas ainda bem que chegou antes do prazo que era de um mês.
Mas chegou tudo certo conforme a descrição.",valor frete absurdo ainda bem chegou antes prazo mes chegou tudo certo conforme descricao,1
c52185f0665c473170305b1d6bc98aeb,1,"Como o produto veio fora da caixinha, soltos no envelope, enviei as informações do lote e as fotos para a Amazon, onde fui informado que o lote não existia e que o produto provavelmente é falso",produto veio caixinha soltos envelope enviei informacoes lote fotos amazon onde informado lote nao existia produto provavelmente falso,0
dcc8112209f45c4dcd6bf17ade6eb945,1,O produto não é muito bom.,produto nao bom,0
a780fe79428e0d6d5837c735b047aadb,5,"Produto ótimo, entrega muito rápida, antes do prazo , na CAIXA!",produto otimo entrega rapida antes prazo caixa,1
bd6aa3d493b4fe346fa99b726bbb3a0a,5,"Gostei do produto, chegou muito rápido!",gostei produto chegou rapido,1
6285fe9d1457d9d4b0694f04f46f9699,1,"faltou compromisso , faltou responsabilidade , não pude usar a mercadoria conforme previsto , nem mesmo uma ligação para esclarecer o motivo do atraso, estou esperando até agora.",faltou compromisso faltou responsabilidade nao pude usar mercadoria conforme previsto ligacao esclarecer motivo atraso esperando ate agora,0
2a2156d4d28a4ac4380d53aa3afacd22,5,"Fiz um bom negocio em comprar em um site con
fiável.",fiz bom negocio comprar site con fiavel,1
f6fcc2f087a7601832e8d9b0e19ab03c,5,"Prazo de entrega para 9 dias, chegou no 2o.!!!",prazo entrega dias chegou,1
b3e6358d509b35f45eb724a760eb5731,4,bom. foi entregue no tempo certo.,bom entregue tempo certo,1
0f960d2c7b90c2540185c5dd193694c9,5,Comprei para o meu sublinho e ele aprovou diz que tá tudo correto.,comprei sublinho aprovou diz ta tudo correto,1
a2bd2059f5ca614166f27fe9c7617df5,1,não entregaram a mercadoria completa,nao entregaram mercadoria completa,0
